** Conflict ** , thinking about stall or another move
** Conflict ** , thinking about stall or another move
Printing final path
Player 1 going at posisition at<46,50> at step 327
Player 2 going at posisition at<67,63> at step 327
Player 1 going at posisition at<46,51> at step 328
Player 2 going at posisition at<68,63> at step 328
Player 1 going at posisition at<47,51> at step 329
Player 2 going at posisition at<68,64> at step 329
Player 1 going at posisition at<48,51> at step 330
Player 2 going at posisition at<68,65> at step 330
Player 1 going at posisition at<49,51> at step 331
Player 2 going at posisition at<68,66> at step 331
Player 1 going at posisition at<50,51> at step 332
Player 2 going at posisition at<68,67> at step 332
Player 1 going at posisition at<51,51> at step 333
Player 2 going at posisition at<68,68> at step 333
Player 1 going at posisition at<52,51> at step 334
Player 2 going at posisition at<68,69> at step 334
Player 1 going at posisition at<53,51> at step 335
Player 2 going at posisition at<68,70> at step 335
Player 1 going at posisition at<54,51> at step 336
Player 2 going at posisition at<68,71> at step 336
Player 1 going at posisition at<55,51> at step 337
Player 2 going at posisition at<68,72> at step 337
Player 1 going at posisition at<56,51> at step 338
Player 2 going at posisition at<68,73> at step 338
Player 1 going at posisition at<57,51> at step 339
Player 2 going at posisition at<69,73> at step 339
Player 1 going at posisition at<58,51> at step 340
Player 2 going at posisition at<69,74> at step 340
Player 1 going at posisition at<59,51> at step 341
Player 2 going at posisition at<69,75> at step 341
Player 1 going at posisition at<59,52> at step 342
Player 2 going at posisition at<70,75> at step 342
Player 1 going at posisition at<59,53> at step 343
Player 2 going at posisition at<71,75> at step 343
Player 1 going at posisition at<59,54> at step 344
Player 2 going at posisition at<72,75> at step 344
Player 1 going at posisition at<59,55> at step 345
Player 2 going at posisition at<73,75> at step 345
Player 1 going at posisition at<59,56> at step 346
Player 2 going at posisition at<74,75> at step 346
Player 1 going at posisition at<60,56> at step 347
Player 2 going at posisition at<74,75> at step 347
Player 1 going at posisition at<60,57> at step 348
Player 2 going at posisition at<73,75> at step 348
Player 1 going at posisition at<61,57> at step 349
Player 2 going at posisition at<72,75> at step 349
Player 1 going at posisition at<62,57> at step 350
Player 2 going at posisition at<71,75> at step 350
Player 1 going at posisition at<62,58> at step 351
Player 2 going at posisition at<70,75> at step 351
Player 1 going at posisition at<62,59> at step 352
Player 2 going at posisition at<69,75> at step 352
Player 1 going at posisition at<62,60> at step 353
Player 2 going at posisition at<68,75> at step 353
Player 1 going at posisition at<62,61> at step 354
Player 2 going at posisition at<67,75> at step 354
Player 1 going at posisition at<63,61> at step 355
Player 2 going at posisition at<66,75> at step 355
Player 1 going at posisition at<64,61> at step 356
Player 2 going at posisition at<65,75> at step 356
Player 1 going at posisition at<65,61> at step 357
Player 2 going at posisition at<64,75> at step 357
Player 1 going at posisition at<66,61> at step 358
Player 2 going at posisition at<63,75> at step 358
Player 1 going at posisition at<66,62> at step 359
Player 2 going at posisition at<62,75> at step 359
Player 1 going at posisition at<67,62> at step 360
Player 2 going at posisition at<61,75> at step 360
Player 1 going at posisition at<67,63> at step 361
Player 2 going at posisition at<60,75> at step 361
Player 1 going at posisition at<68,63> at step 362
Player 2 going at posisition at<59,75> at step 362
Player 1 going at posisition at<68,64> at step 363
Player 2 going at posisition at<58,75> at step 363
Player 1 going at posisition at<68,65> at step 364
Player 2 going at posisition at<57,75> at step 364
Player 1 going at posisition at<68,66> at step 365
Player 2 going at posisition at<56,75> at step 365
Player 1 going at posisition at<68,67> at step 366
Player 2 going at posisition at<55,75> at step 366
Player 1 going at posisition at<68,68> at step 367
Player 2 going at posisition at<54,75> at step 367
Player 1 going at posisition at<68,69> at step 368
Player 2 going at posisition at<53,75> at step 368
Player 1 going at posisition at<68,70> at step 369
Player 2 going at posisition at<52,75> at step 369
Player 1 going at posisition at<68,71> at step 370
Player 2 going at posisition at<51,75> at step 370
Player 1 going at posisition at<68,72> at step 371
Player 2 going at posisition at<50,75> at step 371
Player 1 going at posisition at<68,73> at step 372
Player 2 going at posisition at<49,75> at step 372
Player 1 going at posisition at<69,73> at step 373
Player 2 going at posisition at<48,75> at step 373
Player 1 going at posisition at<69,74> at step 374
Player 2 going at posisition at<47,75> at step 374
Player 1 going at posisition at<69,75> at step 375
Player 2 going at posisition at<46,75> at step 375
Player 1 going at posisition at<70,75> at step 376
Player 2 going at posisition at<45,75> at step 376
Player 1 going at posisition at<71,75> at step 377
Player 2 going at posisition at<44,75> at step 377
Player 1 going at posisition at<72,75> at step 378
Player 2 going at posisition at<43,75> at step 378
Player 1 going at posisition at<73,75> at step 379
Player 2 going at posisition at<43,74> at step 379
Player 1 going at posisition at<74,75> at step 380
Player 2 going at posisition at<42,74> at step 380
Player 1 going at posisition at<74,75> at step 381
Player 2 going at posisition at<41,74> at step 381
Player 1 going at posisition at<73,75> at step 382
Player 2 going at posisition at<41,73> at step 382
Player 1 going at posisition at<72,75> at step 383
Player 2 going at posisition at<40,73> at step 383
Player 1 going at posisition at<71,75> at step 384
Player 2 going at posisition at<40,72> at step 384
Player 1 going at posisition at<70,75> at step 385
Player 2 going at posisition at<40,71> at step 385
Player 1 going at posisition at<69,75> at step 386
Player 2 going at posisition at<40,70> at step 386
Player 1 going at posisition at<68,75> at step 387
Player 2 going at posisition at<40,69> at step 387
Player 1 going at posisition at<67,75> at step 388
Player 2 going at posisition at<39,69> at step 388
Player 1 going at posisition at<66,75> at step 389
Player 2 going at posisition at<39,68> at step 389
Player 1 going at posisition at<65,75> at step 390
Player 2 going at posisition at<39,67> at step 390
Player 1 going at posisition at<64,75> at step 391
Player 2 going at posisition at<39,66> at step 391
Player 1 going at posisition at<63,75> at step 392
Player 2 going at posisition at<39,65> at step 392
Player 1 going at posisition at<62,75> at step 393
Player 2 going at posisition at<39,64> at step 393
Player 1 going at posisition at<61,75> at step 394
Player 2 going at posisition at<39,63> at step 394
Player 1 going at posisition at<60,75> at step 395
Player 2 going at posisition at<38,63> at step 395
Player 1 going at posisition at<59,75> at step 396
Player 2 going at posisition at<38,62> at step 396
Player 1 going at posisition at<58,75> at step 397
Player 2 going at posisition at<38,61> at step 397
Player 1 going at posisition at<57,75> at step 398
Player 2 going at posisition at<38,60> at step 398
Player 1 going at posisition at<56,75> at step 399
Player 2 going at posisition at<37,60> at step 399
Player 1 going at posisition at<55,75> at step 400
Player 2 going at posisition at<37,59> at step 400
Player 1 going at posisition at<54,75> at step 401
Player 2 going at posisition at<37,58> at step 401
Player 1 going at posisition at<53,75> at step 402
Player 2 going at posisition at<36,58> at step 402
Player 1 going at posisition at<52,75> at step 403
Player 2 going at posisition at<36,57> at step 403
Player 1 going at posisition at<51,75> at step 404
Player 2 going at posisition at<36,56> at step 404
Player 1 going at posisition at<50,75> at step 405
Player 2 going at posisition at<36,55> at step 405
Player 1 going at posisition at<49,75> at step 406
Player 2 going at posisition at<36,54> at step 406
Player 1 going at posisition at<48,75> at step 407
Player 2 going at posisition at<36,54> at step 407
Player 1 going at posisition at<47,75> at step 408
Player 2 going at posisition at<37,54> at step 408
Player 1 going at posisition at<46,75> at step 409
Player 2 going at posisition at<38,54> at step 409
Player 1 going at posisition at<45,75> at step 410
Player 2 going at posisition at<39,54> at step 410
Player 1 going at posisition at<44,75> at step 411
Player 2 going at posisition at<40,54> at step 411
Player 1 going at posisition at<43,75> at step 412
Player 2 going at posisition at<41,54> at step 412
Player 1 going at posisition at<43,74> at step 413
Player 2 going at posisition at<42,54> at step 413
Player 1 going at posisition at<42,74> at step 414
Player 2 going at posisition at<43,54> at step 414
Player 1 going at posisition at<41,74> at step 415
Player 2 going at posisition at<44,54> at step 415
Player 1 going at posisition at<41,73> at step 416
Player 2 going at posisition at<45,54> at step 416
Player 1 going at posisition at<40,73> at step 417
Player 2 going at posisition at<46,54> at step 417
Player 1 going at posisition at<40,72> at step 418
Player 2 going at posisition at<47,54> at step 418
Player 1 going at posisition at<40,71> at step 419
Player 2 going at posisition at<48,54> at step 419
Player 1 going at posisition at<40,70> at step 420
Player 2 going at posisition at<49,54> at step 420
Player 1 going at posisition at<40,69> at step 421
Player 2 going at posisition at<50,54> at step 421
Player 1 going at posisition at<39,69> at step 422
Player 2 going at posisition at<51,54> at step 422
Player 1 going at posisition at<39,68> at step 423
Player 2 going at posisition at<51,53> at step 423
Player 1 going at posisition at<39,67> at step 424
Player 2 going at posisition at<52,53> at step 424
Player 1 going at posisition at<39,66> at step 425
Player 2 going at posisition at<53,53> at step 425
Player 1 going at posisition at<39,65> at step 426
Player 2 going at posisition at<54,53> at step 426
Player 1 going at posisition at<39,64> at step 427
Player 2 going at posisition at<55,53> at step 427
Player 1 going at posisition at<39,63> at step 428
Player 2 going at posisition at<56,53> at step 428
Player 1 going at posisition at<38,63> at step 429
Player 2 going at posisition at<57,53> at step 429
Player 1 going at posisition at<38,62> at step 430
Player 2 going at posisition at<58,53> at step 430
Player 1 going at posisition at<38,61> at step 431
Player 2 going at posisition at<59,53> at step 431
Player 1 going at posisition at<38,60> at step 432
Player 2 going at posisition at<60,53> at step 432
Player 1 going at posisition at<37,60> at step 433
Player 2 going at posisition at<61,53> at step 433
Player 1 going at posisition at<37,59> at step 434
Player 2 going at posisition at<62,53> at step 434
Player 1 going at posisition at<37,58> at step 435
Player 2 going at posisition at<63,53> at step 435
Player 1 going at posisition at<36,58> at step 436
Player 2 going at posisition at<64,53> at step 436
Player 1 going at posisition at<36,57> at step 437
Player 2 going at posisition at<65,53> at step 437
Player 1 going at posisition at<36,56> at step 438
Player 2 going at posisition at<66,53> at step 438
Player 1 going at posisition at<36,55> at step 439
Player 2 going at posisition at<66,52> at step 439
Player 1 going at posisition at<36,54> at step 440
Player 2 going at posisition at<67,52> at step 440
Player 1 going at posisition at<36,54> at step 441
Player 2 going at posisition at<68,52> at step 441
Player 1 going at posisition at<37,54> at step 442
Player 2 going at posisition at<68,51> at step 442
Player 1 going at posisition at<38,54> at step 443
Player 2 going at posisition at<68,50> at step 443
Player 1 going at posisition at<39,54> at step 444
Player 2 going at posisition at<68,49> at step 444
Player 1 going at posisition at<40,54> at step 445
Player 2 going at posisition at<68,48> at step 445
Player 1 going at posisition at<41,54> at step 446
Player 2 going at posisition at<68,47> at step 446
Player 1 going at posisition at<42,54> at step 447
Player 2 going at posisition at<68,46> at step 447
Player 1 going at posisition at<43,54> at step 448
Player 2 going at posisition at<68,45> at step 448
Player 1 going at posisition at<44,54> at step 449
Player 2 going at posisition at<68,44> at step 449
Player 1 going at posisition at<45,54> at step 450
Player 2 going at posisition at<68,43> at step 450
Player 1 going at posisition at<46,54> at step 451
Player 2 going at posisition at<68,42> at step 451
Player 1 going at posisition at<47,54> at step 452
Player 2 going at posisition at<68,41> at step 452
Player 1 going at posisition at<48,54> at step 453
Player 2 going at posisition at<68,40> at step 453
Player 1 going at posisition at<49,54> at step 454
Player 2 going at posisition at<68,39> at step 454
Player 1 going at posisition at<50,54> at step 455
Player 2 going at posisition at<68,38> at step 455
Player 1 going at posisition at<51,54> at step 456
Player 2 going at posisition at<68,37> at step 456
Player 1 going at posisition at<51,53> at step 457
Player 2 going at posisition at<68,36> at step 457
Player 1 going at posisition at<52,53> at step 458
Player 2 going at posisition at<68,35> at step 458
Player 1 going at posisition at<53,53> at step 459
Player 2 going at posisition at<68,34> at step 459
Player 1 going at posisition at<54,53> at step 460
Player 2 going at posisition at<68,33> at step 460
Player 1 going at posisition at<55,53> at step 461
Player 2 going at posisition at<68,32> at step 461
Player 1 going at posisition at<56,53> at step 462
Player 2 going at posisition at<68,31> at step 462
Player 1 going at posisition at<57,53> at step 463
Player 2 going at posisition at<68,30> at step 463
Player 1 going at posisition at<58,53> at step 464
Player 2 going at posisition at<68,29> at step 464
Player 1 going at posisition at<59,53> at step 465
Player 2 going at posisition at<68,28> at step 465
Player 1 going at posisition at<60,53> at step 466
Player 2 going at posisition at<68,27> at step 466
Player 1 going at posisition at<61,53> at step 467
Player 2 going at posisition at<68,26> at step 467
Player 1 going at posisition at<62,53> at step 468
Player 2 going at posisition at<68,25> at step 468
Player 1 going at posisition at<63,53> at step 469
Player 2 going at posisition at<68,24> at step 469
Player 1 going at posisition at<64,53> at step 470
Player 2 going at posisition at<68,23> at step 470
Player 1 going at posisition at<65,53> at step 471
Player 2 going at posisition at<68,22> at step 471
Player 1 going at posisition at<66,53> at step 472
Player 2 going at posisition at<68,21> at step 472
Player 1 going at posisition at<66,52> at step 473
Player 2 going at posisition at<68,20> at step 473
Player 1 going at posisition at<67,52> at step 474
Player 2 going at posisition at<69,20> at step 474
Player 1 going at posisition at<68,52> at step 475
Player 2 going at posisition at<69,19> at step 475
Player 1 going at posisition at<68,51> at step 476
Player 2 going at posisition at<70,19> at step 476
Player 1 going at posisition at<68,50> at step 477
Player 2 going at posisition at<71,19> at step 477
Player 1 going at posisition at<68,49> at step 478
Player 2 going at posisition at<72,19> at step 478
Player 1 going at posisition at<68,48> at step 479
Player 2 going at posisition at<73,19> at step 479
Player 1 going at posisition at<68,47> at step 480
Player 2 going at posisition at<74,19> at step 480
Player 1 going at posisition at<68,46> at step 481
Player 2 going at posisition at<74,19> at step 481
Player 1 going at posisition at<68,45> at step 482
Player 2 going at posisition at<75,19> at step 482
Player 1 going at posisition at<68,44> at step 483
Player 2 going at posisition at<76,19> at step 483
Player 1 going at posisition at<68,43> at step 484
Player 2 going at posisition at<76,20> at step 484
Player 1 going at posisition at<68,42> at step 485
Player 2 going at posisition at<77,20> at step 485
Player 1 going at posisition at<68,41> at step 486
Player 2 going at posisition at<78,20> at step 486
Player 1 going at posisition at<68,40> at step 487
Player 2 going at posisition at<79,20> at step 487
Player 1 going at posisition at<68,39> at step 488
Player 2 going at posisition at<80,20> at step 488
Player 1 going at posisition at<68,38> at step 489
Player 2 going at posisition at<81,20> at step 489
Player 1 going at posisition at<68,37> at step 490
Player 2 going at posisition at<81,21> at step 490
Player 1 going at posisition at<68,36> at step 491
Player 2 going at posisition at<81,22> at step 491
Player 1 going at posisition at<68,35> at step 492
Player 2 going at posisition at<81,23> at step 492
Player 1 going at posisition at<68,34> at step 493
Player 2 going at posisition at<82,23> at step 493
Player 1 going at posisition at<68,33> at step 494
Player 2 going at posisition at<83,23> at step 494
Player 1 going at posisition at<68,32> at step 495
Player 2 going at posisition at<83,24> at step 495
Player 1 going at posisition at<68,31> at step 496
Player 2 going at posisition at<84,24> at step 496
Player 1 going at posisition at<68,30> at step 497
Player 2 going at posisition at<85,24> at step 497
Player 1 going at posisition at<68,29> at step 498
Player 2 going at posisition at<85,25> at step 498
Player 1 going at posisition at<68,28> at step 499
Player 2 going at posisition at<86,25> at step 499
Player 1 going at posisition at<68,27> at step 500
Player 2 going at posisition at<86,26> at step 500
Player 1 going at posisition at<68,26> at step 501
Player 2 going at posisition at<87,26> at step 501
Player 1 going at posisition at<68,25> at step 502
Player 2 going at posisition at<87,27> at step 502
Player 1 going at posisition at<68,24> at step 503
Player 2 going at posisition at<87,28> at step 503
Player 1 going at posisition at<68,23> at step 504
Player 2 going at posisition at<87,29> at step 504
Player 1 going at posisition at<68,22> at step 505
Player 2 going at posisition at<87,30> at step 505
Player 1 going at posisition at<68,21> at step 506
Player 2 going at posisition at<87,31> at step 506
Player 1 going at posisition at<68,20> at step 507
Player 2 going at posisition at<87,32> at step 507
Player 1 going at posisition at<69,20> at step 508
Player 2 going at posisition at<87,33> at step 508
Player 1 going at posisition at<69,19> at step 509
Player 2 going at posisition at<87,34> at step 509
Player 1 going at posisition at<70,19> at step 510
Player 2 going at posisition at<87,35> at step 510
Player 1 going at posisition at<71,19> at step 511
Player 2 going at posisition at<87,36> at step 511
Player 1 going at posisition at<72,19> at step 512
Player 2 going at posisition at<87,37> at step 512
Player 1 going at posisition at<73,19> at step 513
Player 2 going at posisition at<87,38> at step 513
Player 1 going at posisition at<74,19> at step 514
Player 2 going at posisition at<87,39> at step 514
Player 1 going at posisition at<74,19> at step 515
Player 2 going at posisition at<87,40> at step 515
Player 1 going at posisition at<75,19> at step 516
Player 2 going at posisition at<87,41> at step 516
Player 1 going at posisition at<76,19> at step 517
Player 2 going at posisition at<87,42> at step 517
Player 1 going at posisition at<76,20> at step 518
Player 2 going at posisition at<87,43> at step 518
Player 1 going at posisition at<77,20> at step 519
Player 2 going at posisition at<87,44> at step 519
Player 1 going at posisition at<78,20> at step 520
Player 2 going at posisition at<87,45> at step 520
Player 1 going at posisition at<79,20> at step 521
Player 2 going at posisition at<88,45> at step 521
Player 1 going at posisition at<80,20> at step 522
Player 2 going at posisition at<88,46> at step 522
Player 1 going at posisition at<81,20> at step 523
Player 2 going at posisition at<88,47> at step 523
Player 1 going at posisition at<81,21> at step 524
Player 2 going at posisition at<88,48> at step 524
Player 1 going at posisition at<81,22> at step 525
Player 2 going at posisition at<88,49> at step 525
Player 1 going at posisition at<81,23> at step 526
Player 2 going at posisition at<88,50> at step 526
Player 1 going at posisition at<82,23> at step 527
Player 2 going at posisition at<89,50> at step 527
Player 1 going at posisition at<83,23> at step 528
Player 2 going at posisition at<90,50> at step 528
Player 1 going at posisition at<83,24> at step 529
Player 2 going at posisition at<91,50> at step 529
Player 1 going at posisition at<84,24> at step 530
Player 2 going at posisition at<92,50> at step 530
Player 1 going at posisition at<85,24> at step 531
Player 2 going at posisition at<93,50> at step 531
Player 1 going at posisition at<85,25> at step 532
Player 2 going at posisition at<93,50> at step 532
Player 1 going at posisition at<86,25> at step 533
Player 2 going at posisition at<93,49> at step 533
Player 1 going at posisition at<86,26> at step 534
Player 2 going at posisition at<93,48> at step 534
Player 1 going at posisition at<87,26> at step 535
Player 2 going at posisition at<93,47> at step 535
Player 1 going at posisition at<87,27> at step 536
Player 2 going at posisition at<93,46> at step 536
Player 1 going at posisition at<87,28> at step 537
Player 2 going at posisition at<93,45> at step 537
Player 1 going at posisition at<87,29> at step 538
Player 2 going at posisition at<93,44> at step 538
Player 1 going at posisition at<87,30> at step 539
Player 2 going at posisition at<93,43> at step 539
Player 1 going at posisition at<87,31> at step 540
Player 2 going at posisition at<93,42> at step 540
Player 1 going at posisition at<87,32> at step 541
Player 2 going at posisition at<93,41> at step 541
Player 1 going at posisition at<87,33> at step 542
Player 2 going at posisition at<93,40> at step 542
Player 1 going at posisition at<87,34> at step 543
Player 2 going at posisition at<93,39> at step 543
Player 1 going at posisition at<87,35> at step 544
Player 2 going at posisition at<93,38> at step 544
Player 1 going at posisition at<87,36> at step 545
Player 2 going at posisition at<93,37> at step 545
Player 1 going at posisition at<87,37> at step 546
Player 2 going at posisition at<93,36> at step 546
Player 1 going at posisition at<87,38> at step 547
Player 2 going at posisition at<93,35> at step 547
Player 1 going at posisition at<87,39> at step 548
Player 2 going at posisition at<93,34> at step 548
Player 1 going at posisition at<87,40> at step 549
Player 2 going at posisition at<93,33> at step 549
Player 1 going at posisition at<87,41> at step 550
Player 2 going at posisition at<93,32> at step 550
Player 1 going at posisition at<87,42> at step 551
Player 2 going at posisition at<93,31> at step 551
Player 1 going at posisition at<87,43> at step 552
Player 2 going at posisition at<93,30> at step 552
Player 1 going at posisition at<87,44> at step 553
Player 2 going at posisition at<93,29> at step 553
Player 1 going at posisition at<87,45> at step 554
Player 2 going at posisition at<93,28> at step 554
Player 1 going at posisition at<88,45> at step 555
Player 2 going at posisition at<93,27> at step 555
Player 1 going at posisition at<88,46> at step 556
Player 2 going at posisition at<93,26> at step 556
Player 1 going at posisition at<88,47> at step 557
Player 2 going at posisition at<93,25> at step 557
Player 1 going at posisition at<88,48> at step 558
Player 2 going at posisition at<93,24> at step 558
Player 1 going at posisition at<88,49> at step 559
Player 2 going at posisition at<93,23> at step 559
Player 1 going at posisition at<88,50> at step 560
Player 2 going at posisition at<93,22> at step 560
Player 1 going at posisition at<89,50> at step 561
Player 2 going at posisition at<93,21> at step 561
Player 1 going at posisition at<90,50> at step 562
Player 2 going at posisition at<93,20> at step 562
Player 1 going at posisition at<91,50> at step 563
Player 2 going at posisition at<93,19> at step 563
Player 1 going at posisition at<92,50> at step 564
Player 2 going at posisition at<93,18> at step 564
Player 1 going at posisition at<93,50> at step 565
Player 2 going at posisition at<93,17> at step 565
Player 1 going at posisition at<93,50> at step 566
Player 2 going at posisition at<93,16> at step 566
Player 1 going at posisition at<93,49> at step 567
Player 2 going at posisition at<94,16> at step 567
Player 1 going at posisition at<93,48> at step 568
Player 2 going at posisition at<95,16> at step 568
Player 1 going at posisition at<93,47> at step 569
Player 2 going at posisition at<96,16> at step 569
Player 1 going at posisition at<93,46> at step 570
Player 2 going at posisition at<97,16> at step 570
Player 1 going at posisition at<93,45> at step 571
Player 2 going at posisition at<98,16> at step 571
Player 1 going at posisition at<93,44> at step 572
Player 2 going at posisition at<99,16> at step 572
Player 1 going at posisition at<93,43> at step 573
Player 2 going at posisition at<99,16> at step 573
Player 1 going at posisition at<93,42> at step 574
Player 2 going at posisition at<98,16> at step 574
Player 1 going at posisition at<93,41> at step 575
Player 2 going at posisition at<97,16> at step 575
Player 1 going at posisition at<93,40> at step 576
Player 2 going at posisition at<96,16> at step 576
Player 1 going at posisition at<93,39> at step 577
Player 2 going at posisition at<95,16> at step 577
Player 1 going at posisition at<93,38> at step 578
Player 2 going at posisition at<94,16> at step 578
Player 1 going at posisition at<93,37> at step 579
Player 2 going at posisition at<93,16> at step 579
Player 1 going at posisition at<93,36> at step 580
Player 2 going at posisition at<92,16> at step 580
Player 1 going at posisition at<93,35> at step 581
Player 2 going at posisition at<91,16> at step 581
Player 1 going at posisition at<93,34> at step 582
Player 2 going at posisition at<90,16> at step 582
Player 1 going at posisition at<93,33> at step 583
Player 2 going at posisition at<89,16> at step 583
Player 1 going at posisition at<93,32> at step 584
Player 2 going at posisition at<88,16> at step 584
Player 1 going at posisition at<93,31> at step 585
Player 2 going at posisition at<87,16> at step 585
Player 1 going at posisition at<93,30> at step 586
Player 2 going at posisition at<86,16> at step 586
Player 1 going at posisition at<93,29> at step 587
Player 2 going at posisition at<85,16> at step 587
Player 1 going at posisition at<93,28> at step 588
Player 2 going at posisition at<84,16> at step 588
Player 1 going at posisition at<93,27> at step 589
Player 2 going at posisition at<83,16> at step 589
Player 1 going at posisition at<93,26> at step 590
Player 2 going at posisition at<82,16> at step 590
Player 1 going at posisition at<93,25> at step 591
Player 2 going at posisition at<81,16> at step 591
Player 1 going at posisition at<93,24> at step 592
Player 2 going at posisition at<80,16> at step 592
Player 1 going at posisition at<93,23> at step 593
Player 2 going at posisition at<79,16> at step 593
Player 1 going at posisition at<93,22> at step 594
Player 2 going at posisition at<78,16> at step 594
Player 1 going at posisition at<93,21> at step 595
Player 2 going at posisition at<77,16> at step 595
Player 1 going at posisition at<93,20> at step 596
Player 2 going at posisition at<76,16> at step 596
Player 1 going at posisition at<93,19> at step 597
Player 2 going at posisition at<75,16> at step 597
Player 1 going at posisition at<93,18> at step 598
Player 2 going at posisition at<74,16> at step 598
Player 1 going at posisition at<93,17> at step 599
Player 2 going at posisition at<73,16> at step 599
Player 1 going at posisition at<93,16> at step 600
Player 2 going at posisition at<72,16> at step 600
Player 1 going at posisition at<94,16> at step 601
Player 2 going at posisition at<71,16> at step 601
Player 1 going at posisition at<95,16> at step 602
Player 2 going at posisition at<70,16> at step 602
Player 1 going at posisition at<96,16> at step 603
Player 2 going at posisition at<69,16> at step 603
Player 1 going at posisition at<97,16> at step 604
Player 2 going at posisition at<68,16> at step 604
Player 1 going at posisition at<98,16> at step 605
Player 2 going at posisition at<67,16> at step 605
Player 1 going at posisition at<99,16> at step 606
Player 2 going at posisition at<66,16> at step 606
Player 1 going at posisition at<99,16> at step 607
Player 2 going at posisition at<65,16> at step 607
Player 1 going at posisition at<98,16> at step 608
Player 2 going at posisition at<64,16> at step 608
Player 1 going at posisition at<97,16> at step 609
Player 2 going at posisition at<63,16> at step 609
Player 1 going at posisition at<96,16> at step 610
Player 2 going at posisition at<62,16> at step 610
Player 1 going at posisition at<95,16> at step 611
Player 2 going at posisition at<61,16> at step 611
Player 1 going at posisition at<94,16> at step 612
Player 2 going at posisition at<60,16> at step 612
Player 1 going at posisition at<93,16> at step 613
Player 2 going at posisition at<59,16> at step 613
Player 1 going at posisition at<92,16> at step 614
Player 2 going at posisition at<58,16> at step 614
Player 1 going at posisition at<91,16> at step 615
Player 2 going at posisition at<57,16> at step 615
Player 1 going at posisition at<90,16> at step 616
Player 2 going at posisition at<56,16> at step 616
Player 1 going at posisition at<89,16> at step 617
Player 2 going at posisition at<55,16> at step 617
Player 1 going at posisition at<88,16> at step 618
Player 2 going at posisition at<54,16> at step 618
Player 1 going at posisition at<87,16> at step 619
Player 2 going at posisition at<53,16> at step 619
Player 1 going at posisition at<86,16> at step 620
Player 2 going at posisition at<52,16> at step 620
Player 1 going at posisition at<85,16> at step 621
Player 2 going at posisition at<51,16> at step 621
Player 1 going at posisition at<84,16> at step 622
Player 2 going at posisition at<50,16> at step 622
Player 1 going at posisition at<83,16> at step 623
Player 2 going at posisition at<49,16> at step 623
Player 1 going at posisition at<82,16> at step 624
Player 2 going at posisition at<49,17> at step 624
Player 1 going at posisition at<81,16> at step 625
Player 2 going at posisition at<48,17> at step 625
Player 1 going at posisition at<80,16> at step 626
Player 2 going at posisition at<48,18> at step 626
Player 1 going at posisition at<79,16> at step 627
Player 2 going at posisition at<47,18> at step 627
Player 1 going at posisition at<78,16> at step 628
Player 2 going at posisition at<46,18> at step 628
Player 1 going at posisition at<77,16> at step 629
Player 2 going at posisition at<46,19> at step 629
Player 1 going at posisition at<76,16> at step 630
Player 2 going at posisition at<45,19> at step 630
Player 1 going at posisition at<75,16> at step 631
Player 2 going at posisition at<45,20> at step 631
Player 1 going at posisition at<74,16> at step 632
Player 2 going at posisition at<45,21> at step 632
Player 1 going at posisition at<73,16> at step 633
Player 2 going at posisition at<44,21> at step 633
Player 1 going at posisition at<72,16> at step 634
Player 2 going at posisition at<43,21> at step 634
Player 1 going at posisition at<71,16> at step 635
Player 2 going at posisition at<42,21> at step 635
Player 1 going at posisition at<70,16> at step 636
Player 2 going at posisition at<41,21> at step 636
Player 1 going at posisition at<69,16> at step 637
Player 2 going at posisition at<40,21> at step 637
Player 1 going at posisition at<68,16> at step 638
Player 2 going at posisition at<40,22> at step 638
Player 1 going at posisition at<67,16> at step 639
Player 2 going at posisition at<39,22> at step 639
Player 1 going at posisition at<66,16> at step 640
Player 2 going at posisition at<38,22> at step 640
Player 1 going at posisition at<65,16> at step 641
Player 2 going at posisition at<37,22> at step 641
Player 1 going at posisition at<64,16> at step 642
Player 2 going at posisition at<36,22> at step 642
Player 1 going at posisition at<63,16> at step 643
Player 2 going at posisition at<35,22> at step 643
Player 1 going at posisition at<62,16> at step 644
Player 2 going at posisition at<34,22> at step 644
Player 1 going at posisition at<61,16> at step 645
Player 2 going at posisition at<33,22> at step 645
Player 1 going at posisition at<60,16> at step 646
Player 2 going at posisition at<32,22> at step 646
Player 1 going at posisition at<59,16> at step 647
Player 2 going at posisition at<31,22> at step 647
Player 1 going at posisition at<58,16> at step 648
Player 2 going at posisition at<30,22> at step 648
Player 1 going at posisition at<57,16> at step 649
Player 2 going at posisition at<29,22> at step 649
Player 1 going at posisition at<56,16> at step 650
Player 2 going at posisition at<28,22> at step 650
Player 1 going at posisition at<55,16> at step 651
Player 2 going at posisition at<27,22> at step 651
Player 1 going at posisition at<54,16> at step 652
Player 2 going at posisition at<26,22> at step 652
Player 1 going at posisition at<53,16> at step 653
Player 2 going at posisition at<25,22> at step 653
Player 1 going at posisition at<52,16> at step 654
Player 2 going at posisition at<25,23> at step 654
Player 1 going at posisition at<51,16> at step 655
Player 2 going at posisition at<25,24> at step 655
Player 1 going at posisition at<50,16> at step 656
Player 2 going at posisition at<25,25> at step 656
Player 1 going at posisition at<49,16> at step 657
Player 2 going at posisition at<25,26> at step 657
Player 1 going at posisition at<49,17> at step 658
Player 2 going at posisition at<25,27> at step 658
